timesteps,electricity,heating,dhw
2015-01-16 20:00:00,-0.0095035557,-0.0171064005,-0.0551206223
2015-01-16 21:00:00,-0.0084846108,-0.0152723001,-0.0492107441
2015-01-16 22:00:00,-0.0075028702,-0.013505166,-0.0435166436
2015-01-16 23:00:00,-0.0060233416,-0.0108420148,-0.034935382
2015-01-17 00:00:00,-0.0051546914,-0.0092784441,-0.0298972077
2015-01-17 01:00:00,-0.0043668366,-0.0078603052,-0.02532765
2015-01-17 02:00:00,-0.0039916372,-0.007184947,-0.0231514968
2015-01-17 03:00:00,-0.0038371362,-0.0069068448,-0.0222553892
2015-01-17 04:00:00,-0.0038318934,-0.0068974078,-0.0222249815
2015-01-17 05:00:00,-0.0038982165,-0.0070167897,-0.0226096555
2015-01-17 06:00:00,-0.0045792594,-0.0082426671,-0.0265597038
2015-01-17 07:00:00,-0.0058612527,-0.0105502545,-0.0339952644
2015-01-17 08:00:00,-0.0072242228,-0.013003601,-0.0419004928
2015-01-17 09:00:00,-0.0080625465,-0.0145125835,-0.0467627686
2015-01-17 10:00:00,-0.0087051217,-0.0156692195,-0.0504897084
2015-01-17 11:00:00,-0.0095749015,-0.0172348224,-0.0555344265
2015-01-17 12:00:00,-0.0095453396,-0.0171816132,-0.0553629724
2015-01-17 13:00:00,-0.0091487277,-0.0164677118,-0.0530626234
2015-01-17 14:00:00,-0.0089121123,-0.0160418037,-0.051690257
2015-01-17 15:00:00,-0.0089056076,-0.0160300929,-0.0516525245
2015-01-17 16:00:00,-0.0094561516,-0.0170210739,-0.0548456814
2015-01-17 17:00:00,-0.0107272806,-0.0193091041,-0.0622182246
2015-01-17 18:00:00,-0.0111467579,-0.0200641642,-0.0646511977
2015-01-17 19:00:00,-0.0105058877,-0.0189105967,-0.0609341496
2015-01-17 20:00:00,-0.009387934,-0.0168982802,-0.0544500143
2015-01-17 21:00:00,-0.0084711597,-0.0152480875,-0.0491327263
2015-01-17 22:00:00,-0.0077868318,-0.014016298,-0.0451636253
2015-01-17 23:00:00,-0.0064935958,-0.011688472,-0.0376628541
2015-01-18 00:00:00,-0.0054738677,-0.0098529615,-0.0317484342
2015-01-18 01:00:00,-0.0047169439,-0.0084904988,-0.0273582745
2015-01-18 02:00:00,-0.0042638881,-0.0076749988,-0.0247305522
2015-01-18 03:00:00,-0.0040294338,-0.0072529806,-0.0233707167
2015-01-18 04:00:00,-0.0039260387,-0.0070668699,-0.0227710249
2015-01-18 05:00:00,-0.00395623,-0.0071212136,-0.0229461324
2015-01-18 06:00:00,-0.0043971582,-0.0079148854,-0.0255035193
2015-01-18 07:00:00,-0.0053804525,-0.009684814,-0.031206623
2015-01-18 08:00:00,-0.0068317079,-0.0122970746,-0.0396239071
2015-01-18 09:00:00,-0.0081752737,-0.0147154926,-0.0474165883
2015-01-18 10:00:00,-0.0093370615,-0.0168067093,-0.0541549554
2015-01-18 11:00:00,-0.0106460778,-0.01916294,-0.0617472512
2015-01-18 12:00:00,-0.0104344881,-0.0187820772,-0.0605200297
2015-01-18 13:00:00,-0.0096580466,-0.0173844841,-0.0560166725
2015-01-18 14:00:00,-0.0091321665,-0.0164378991,-0.052966564
2015-01-18 15:00:00,-0.0089783057,-0.0161609491,-0.0520741721
2015-01-18 16:00:00,-0.0094423513,-0.0169962322,-0.0547656344
2015-01-18 17:00:00,-0.0108883636,-0.0195990563,-0.0631525128
2015-01-18 18:00:00,-0.0113908121,-0.0205034605,-0.0660667068
2015-01-18 19:00:00,-0.0107579366,-0.0193642862,-0.0623960316
2015-01-18 20:00:00,-0.0096061279,-0.0172910307,-0.0557155422
2015-01-18 21:00:00,-0.0084591825,-0.0152265302,-0.0490632634
2015-01-18 22:00:00,-0.0074646467,-0.0134363634,-0.0432949502
2015-01-18 23:00:00,-0.0060125699,-0.0108226255,-0.0348729072
2015-01-19 00:00:00,-0.0046860231,-0.0084348423,-0.0271789358
2015-01-19 01:00:00,-0.0040281662,-0.0072506992,-0.0233633648
2015-01-19 02:00:00,-0.0038137012,-0.0068646624,-0.0221194676
2015-01-19 03:00:00,-0.0037801042,-0.0068041877,-0.0219246049
2015-01-19 04:00:00,-0.0039456894,-0.0071022406,-0.0228849983
2015-01-19 05:00:00,-0.00449063,-0.0080831349,-0.0260456551
2015-01-19 06:00:00,-0.0058080494,-0.0104544886,-0.0336866846
2015-01-19 07:00:00,-0.0063146564,-0.0113663824,-0.0366250088
2015-01-19 08:00:00,-0.0059366905,-0.0106860425,-0.0344328039
2015-01-19 09:00:00,-0.0057329609,-0.0103193308,-0.0332511774
2015-01-19 10:00:00,-0.0057867672,-0.0104161802,-0.0335632487
2015-01-19 11:00:00,-0.0063466749,-0.0114240148,-0.0368107144
2015-01-19 12:00:00,-0.0066291546,-0.0119324785,-0.0384490959
2015-01-19 13:00:00,-0.0065715599,-0.0118288078,-0.0381150472
2015-01-19 14:00:00,-0.0064173421,-0.0115512157,-0.0372205829
2015-01-19 15:00:00,-0.0066299127,-0.0119338423,-0.038453495
2015-01-19 16:00:00,-0.007573723,-0.0136327015,-0.0439275915
2015-01-19 17:00:00,-0.0094620382,-0.0170316681,-0.0548798229
2015-01-19 18:00:00,-0.0105173754,-0.0189312755,-0.0610007802
2015-01-19 19:00:00,-0.0104131108,-0.0187436,-0.060396043
2015-01-19 20:00:00,-0.0095019506,-0.017103511,-0.0551113115
2015-01-19 21:00:00,-0.0084831791,-0.0152697211,-0.0492024354
2015-01-19 22:00:00,-0.007501603,-0.0135028855,-0.0435092997
2015-01-19 23:00:00,-0.0060223249,-0.0108401847,-0.0349294863
2015-01-20 00:00:00,-0.004684963,-0.0084329337,-0.0271727859
2015-01-20 01:00:00,-0.0040272547,-0.0072490586,-0.0233580783
2015-01-20 02:00:00,-0.0038128385,-0.0068631091,-0.0221144625
2015-01-20 03:00:00,-0.0037792489,-0.0068026479,-0.021919644
2015-01-20 04:00:00,-0.0039447967,-0.0071006339,-0.0228798213
2015-01-20 05:00:00,-0.0044896142,-0.0080813057,-0.0260397625
2015-01-20 06:00:00,-0.0058067352,-0.0104521237,-0.0336790664
2015-01-20 07:00:00,-0.0063132279,-0.0113638105,-0.0366167232
2015-01-20 08:00:00,-0.0059353471,-0.0106836254,-0.0344250127
2015-01-20 09:00:00,-0.0057316641,-0.010316996,-0.0332436536
2015-01-20 10:00:00,-0.0057854578,-0.0104138243,-0.0335556535
2015-01-20 11:00:00,-0.0063452387,-0.0114214298,-0.0368023866
2015-01-20 12:00:00,-0.0066276551,-0.0119297789,-0.0384403992
2015-01-20 13:00:00,-0.0065700734,-0.0118261314,-0.0381064249
2015-01-20 14:00:00,-0.0064158905,-0.0115486025,-0.0372121626
2015-01-20 15:00:00,-0.0066284129,-0.0119311428,-0.0384447943
2015-01-20 16:00:00,-0.0075720093,-0.013629617,-0.0439176536
2015-01-20 17:00:00,-0.0094598974,-0.0170278158,-0.0548674066
2015-01-20 18:00:00,-0.0105149965,-0.018926993,-0.0609869779
2015-01-20 19:00:00,-0.0104107549,-0.0187393597,-0.0603823824
2015-01-20 20:00:00,-0.0094998008,-0.0170996415,-0.0550988429
2015-01-20 21:00:00,-0.0084812589,-0.0152662668,-0.0491913055
2015-01-20 22:00:00,-0.0074999061,-0.0134998312,-0.0434994543
2015-01-20 23:00:00,-0.0060209621,-0.0108377313,-0.0349215796
2015-01-21 00:00:00,-0.0046835156,-0.0084303276,-0.0271643897
2015-01-21 01:00:00,-0.0040260105,-0.0072468192,-0.023350862
2015-01-21 02:00:00,-0.0038116603,-0.0068609884,-0.0221076311
2015-01-21 03:00:00,-0.0037780813,-0.0068005462,-0.021912871
2015-01-21 04:00:00,-0.0039435778,-0.0070984405,-0.0228727508
2015-01-21 05:00:00,-0.0044882272,-0.0080788092,-0.0260317171
2015-01-21 06:00:00,-0.0058049412,-0.0104488945,-0.0336686591
2015-01-21 07:00:00,-0.0063112771,-0.0113602998,-0.0366054093
2015-01-21 08:00:00,-0.0059335136,-0.0106803238,-0.0344143793
2015-01-21 09:00:00,-0.0057298932,-0.010313808,-0.033233378
2015-01-21 10:00:00,-0.0057836703,-0.0104106062,-0.0335452865
2015-01-21 11:00:00,-0.0063432782,-0.0114179011,-0.0367910155
2015-01-21 12:00:00,-0.0066256072,-0.0119260934,-0.0384285226
2015-01-21 13:00:00,-0.0065680433,-0.011822478,-0.0380946508
2015-01-21 14:00:00,-0.0064139079,-0.0115450346,-0.0372006649
2015-01-21 15:00:00,-0.0066263649,-0.0119274563,-0.0384329166
2015-01-21 16:00:00,-0.0075696702,-0.0136254059,-0.0439040855
2015-01-21 17:00:00,-0.0094569748,-0.0170225554,-0.0548504534
2015-01-21 18:00:00,-0.0105117471,-0.0189211457,-0.0609681342
2015-01-21 19:00:00,-0.0104075388,-0.0187335696,-0.0603637247
2015-01-21 20:00:00,-0.0094968651,-0.017094358,-0.0550818204
2015-01-21 21:00:00,-0.0084786383,-0.0152615501,-0.0491761041
2015-01-21 22:00:00,-0.0074975889,-0.0134956592,-0.0434860158
2015-01-21 23:00:00,-0.0060191017,-0.0108343835,-0.0349107925
2015-01-22 00:00:00,-0.0046816868,-0.0084270361,-0.0271537844
2015-01-22 01:00:00,-0.0040244386,-0.0072439895,-0.0233417452
2015-01-22 02:00:00,-0.0038101722,-0.0068583099,-0.0220989978
2015-01-22 03:00:00,-0.0037766064,-0.0067978916,-0.021904316
2015-01-22 04:00:00,-0.0039420384,-0.007095669,-0.022863822
2015-01-22 05:00:00,-0.0044864749,-0.0080756544,-0.026021553
2015-01-22 06:00:00,-0.0058026748,-0.010444815,-0.0336555131
2015-01-22 07:00:00,-0.0063088135,-0.0113558646,-0.0365911166
2015-01-22 08:00:00,-0.0059311969,-0.0106761548,-0.0344009438
2015-01-22 09:00:00,-0.005727656,-0.0103097808,-0.0332204048
2015-01-22 10:00:00,-0.005781412,-0.0104065428,-0.0335321887
2015-01-22 11:00:00,-0.006340802,-0.0114134437,-0.0367766534
2015-01-22 12:00:00,-0.0066230208,-0.011921437,-0.0384135202
2015-01-22 13:00:00,-0.0065654788,-0.0118178628,-0.0380797781
2015-01-22 14:00:00,-0.006411404,-0.011540527,-0.0371861419
2015-01-22 15:00:00,-0.0066237779,-0.0119227999,-0.0384179103
2015-01-22 16:00:00,-0.0075667146,-0.0136200862,-0.0438869434
2015-01-22 17:00:00,-0.0094532832,-0.017015909,-0.0548290409
2015-01-22 18:00:00,-0.0105076435,-0.0189137586,-0.0609443327
2015-01-22 19:00:00,-0.0104034754,-0.0187262569,-0.0603401594
2015-01-22 20:00:00,-0.0094931575,-0.0170876845,-0.0550603164
2015-01-22 21:00:00,-0.0084753286,-0.0152555912,-0.0491569077
2015-01-22 22:00:00,-0.0074946614,-0.0134903908,-0.0434690395
2015-01-22 23:00:00,-0.0060167519,-0.0108301543,-0.034897161
2015-01-23 00:00:00,-0.0046794843,-0.0084230712,-0.0271410083
2015-01-23 01:00:00,-0.0040225451,-0.0072405814,-0.0233307631
2015-01-23 02:00:00,-0.0038083793,-0.0068550827,-0.0220886006
2015-01-23 03:00:00,-0.0037748293,-0.0067946927,-0.0218940103
2015-01-23 04:00:00,-0.0039401835,-0.00709233,-0.0228530639
2015-01-23 05:00:00,-0.0044843638,-0.0080718553,-0.0260093095
2015-01-23 06:00:00,-0.0057999445,-0.0104398993,-0.0336396785
2015-01-23 07:00:00,-0.0063058448,-0.0113505207,-0.0365738981
2015-01-23 08:00:00,-0.0059284062,-0.0106711311,-0.0343847535
2015-01-23 09:00:00,-0.005724961,-0.0103049304,-0.0332047743
2015-01-23 10:00:00,-0.0057786919,-0.0104016452,-0.0335164125
2015-01-23 11:00:00,-0.0063378184,-0.0114080738,-0.0367593465
2015-01-23 12:00:00,-0.0066199041,-0.0119158279,-0.0383954434
2015-01-23 13:00:00,-0.0065623896,-0.0118123009,-0.0380618581
2015-01-23 14:00:00,-0.0064083868,-0.0115350967,-0.0371686421
2015-01-23 15:00:00,-0.0066206609,-0.0119171897,-0.0383998335
2015-01-23 16:00:00,-0.0075631544,-0.013613677,-0.0438662947
2015-01-23 17:00:00,-0.0094488349,-0.0170079018,-0.0548032423
2015-01-23 18:00:00,-0.0105026987,-0.0189048599,-0.0609156567
2015-01-23 19:00:00,-0.0103985798,-0.0187174446,-0.0603117638
2015-01-23 20:00:00,-0.0094886911,-0.0170796431,-0.0550344093
2015-01-23 21:00:00,-0.0084713406,-0.0152484131,-0.0491337766
2015-01-23 22:00:00,-0.0074911347,-0.0134840429,-0.0434485818
2015-01-23 23:00:00,-0.0060139211,-0.0108250577,-0.0348807415
2015-01-24 00:00:00,-0.0051436465,-0.0092585633,-0.029833148
2015-01-24 01:00:00,-0.0043574796,-0.0078434632,-0.0252733825
2015-01-24 02:00:00,-0.0039830846,-0.007169552,-0.0231018916
2015-01-24 03:00:00,-0.0038289145,-0.0068920463,-0.0222077037
2015-01-24 04:00:00,-0.0038236831,-0.0068826296,-0.0221773614
2015-01-24 05:00:00,-0.0038898641,-0.0070017553,-0.0225612122
2015-01-24 06:00:00,-0.0045694481,-0.0082250064,-0.026502797
2015-01-24 07:00:00,-0.0058486939,-0.010527649,-0.0339224246
2015-01-24 08:00:00,-0.0072087442,-0.0129757391,-0.0418107159
2015-01-24 09:00:00,-0.0080452718,-0.0144814884,-0.0466625734
2015-01-24 10:00:00,-0.0086864701,-0.0156356459,-0.0503815251
2015-01-24 11:00:00,-0.009554386,-0.017197893,-0.0554154399
2015-01-24 12:00:00,-0.0095248878,-0.0171447993,-0.0552443497
2015-01-24 13:00:00,-0.0091291262,-0.0164324256,-0.0529489314
2015-01-24 14:00:00,-0.0088930174,-0.0160074311,-0.0515795017
2015-01-24 15:00:00,-0.0088865258,-0.0159957464,-0.0515418486
2015-01-24 16:00:00,-0.0094358899,-0.0169846038,-0.0547281652
2015-01-24 17:00:00,-0.0107042962,-0.0192677313,-0.062084915
2015-01-24 18:00:00,-0.0111228744,-0.0200211743,-0.064512672
2015-01-24 19:00:00,-0.0104833777,-0.0188700802,-0.0608035888
2015-01-24 20:00:00,-0.009367818,-0.0168620744,-0.0543333484
2015-01-24 21:00:00,-0.0084530085,-0.0152154164,-0.0490274505
2015-01-24 22:00:00,-0.0077701474,-0.0139862652,-0.0450668542
2015-01-24 23:00:00,-0.0064796822,-0.0116634282,-0.0375821548
2015-01-25 00:00:00,-0.0054590239,-0.0098262433,-0.0316623377
2015-01-25 01:00:00,-0.0047041524,-0.0084674742,-0.0272840838
2015-01-25 02:00:00,-0.0042523255,-0.0076541856,-0.0246634874
2015-01-25 03:00:00,-0.0040185067,-0.0072333122,-0.0233073394
2015-01-25 04:00:00,-0.0039153922,-0.0070477057,-0.0227092748
2015-01-25 05:00:00,-0.0039455015,-0.0071019025,-0.0228839078
2015-01-25 06:00:00,-0.004385234,-0.0078934215,-0.025434359
2015-01-25 07:00:00,-0.005365862,-0.0096585511,-0.031121998
2015-01-25 08:00:00,-0.0068131818,-0.0122637271,-0.0395164535
2015-01-25 09:00:00,-0.0081531043,-0.0146755872,-0.0472880015
2015-01-25 10:00:00,-0.0093117414,-0.0167611334,-0.0540080999
2015-01-25 11:00:00,-0.0106172078,-0.019110975,-0.0615798022
2015-01-25 12:00:00,-0.010406192,-0.0187311454,-0.0603559095
2015-01-25 13:00:00,-0.0096318561,-0.0173373403,-0.0558647636
2015-01-25 14:00:00,-0.0091074021,-0.0163933232,-0.0528229286
2015-01-25 15:00:00,-0.0089539585,-0.016117125,-0.0519329569
2015-01-25 16:00:00,-0.0094167452,-0.0169501417,-0.0546171236
2015-01-25 17:00:00,-0.0108588373,-0.0195459054,-0.0629812547
2015-01-25 18:00:00,-0.0113599219,-0.0204478603,-0.065887547
2015-01-25 19:00:00,-0.0107287631,-0.0193117745,-0.0622268248
2015-01-25 20:00:00,-0.009580078,-0.0172441412,-0.0555644543
2015-01-25 21:00:00,-0.0084362433,-0.0151852383,-0.0489302122
2015-01-25 22:00:00,-0.007444404,-0.0133999275,-0.0431775436
2015-01-25 23:00:00,-0.0059962653,-0.0107932771,-0.0347783392
2015-01-26 00:00:00,-0.0046706916,-0.0084072457,-0.0270900132
2015-01-26 01:00:00,-0.004014987,-0.0072269765,-0.0232869249
2015-01-26 02:00:00,-0.0038012238,-0.0068422026,-0.0220470971
2015-01-26 03:00:00,-0.0037677366,-0.0067819259,-0.0218528717
2015-01-26 04:00:00,-0.0039327801,-0.0070790042,-0.0228101233
2015-01-26 05:00:00,-0.0044759378,-0.0080566881,-0.0259604411
2015-01-26 06:00:00,-0.0057890469,-0.0104202838,-0.0335764711
2015-01-26 07:00:00,-0.0062939966,-0.0113291936,-0.036505182
2015-01-26 08:00:00,-0.0059172673,-0.0106510809,-0.0343201461
2015-01-26 09:00:00,-0.0057142044,-0.0102855682,-0.033142384
2015-01-26 10:00:00,-0.0057678341,-0.010382101,-0.0334534362
2015-01-26 11:00:00,-0.00632591,-0.0113866381,-0.0366902796
2015-01-26 12:00:00,-0.0066074657,-0.0118934384,-0.0383233041
2015-01-26 13:00:00,-0.0065500597,-0.0117901064,-0.0379903439
2015-01-26 14:00:00,-0.0063963464,-0.0115134229,-0.0370988083
2015-01-26 15:00:00,-0.0066082212,-0.0118947982,-0.0383276831
2015-01-26 16:00:00,-0.0075489438,-0.013588099,-0.0437838717
2015-01-26 17:00:00,-0.0094310817,-0.0169759463,-0.0547002712
2015-01-26 18:00:00,-0.0104829656,-0.0188693375,-0.0608012019
2015-01-26 19:00:00,-0.0103790427,-0.018682276,-0.0601984446
2015-01-26 20:00:00,-0.0094708625,-0.0170475529,-0.054931005
2015-01-26 21:00:00,-0.0084554237,-0.0152197632,-0.0490414559
2015-01-26 22:00:00,-0.0074770595,-0.0134587077,-0.0433669448
2015-01-26 23:00:00,-0.006002621,-0.0108047185,-0.0348152024
2015-01-27 00:00:00,-0.0046670543,-0.0084006968,-0.0270689142
2015-01-27 01:00:00,-0.0040118602,-0.0072213483,-0.0232687888
2015-01-27 02:00:00,-0.0037982632,-0.0068368738,-0.0220299279
2015-01-27 03:00:00,-0.0037648022,-0.0067766438,-0.0218358532
2015-01-27 04:00:00,-0.0039297172,-0.0070734912,-0.0227923591
2015-01-27 05:00:00,-0.004472452,-0.0080504136,-0.0259402216
2015-01-27 06:00:00,-0.0057845382,-0.010412169,-0.0335503198
2015-01-27 07:00:00,-0.0062890945,-0.0113203703,-0.0364767492
2015-01-27 08:00:00,-0.0059126581,-0.0106427853,-0.0342934218
2015-01-27 09:00:00,-0.0057097541,-0.010277558,-0.0331165744
2015-01-27 10:00:00,-0.0057633417,-0.0103740154,-0.0334273843
2015-01-27 11:00:00,-0.0063209834,-0.0113777696,-0.0366617031
2015-01-27 12:00:00,-0.0066023198,-0.0118841759,-0.0382934562
2015-01-27 13:00:00,-0.006544958,-0.0117809243,-0.0379607573
2015-01-27 14:00:00,-0.0063913646,-0.0115044558,-0.0370699162
2015-01-27 15:00:00,-0.0066030746,-0.0118855347,-0.0382978312
2015-01-27 16:00:00,-0.0075430645,-0.0135775154,-0.0437497745
2015-01-27 17:00:00,-0.0094237358,-0.0169627249,-0.0546576672
2015-01-27 18:00:00,-0.0104748016,-0.0188546427,-0.060753847
2015-01-27 19:00:00,-0.0103709581,-0.0186677249,-0.0601515592
2015-01-27 20:00:00,-0.0094634865,-0.0170342762,-0.0548882211
2015-01-27 21:00:00,-0.0084488376,-0.0152079097,-0.0490032621
2015-01-27 22:00:00,-0.0074712362,-0.013448226,-0.0433331722
2015-01-27 23:00:00,-0.0059979461,-0.0107963033,-0.0347880892
2015-01-28 00:00:00,-0.0046630734,-0.0083935323,-0.0270458262
2015-01-28 01:00:00,-0.0040084384,-0.0072151888,-0.0232489432
2015-01-28 02:00:00,-0.0037950235,-0.0068310425,-0.0220111365
2015-01-28 03:00:00,-0.0037615912,-0.0067708643,-0.0218172277
2015-01-28 04:00:00,-0.0039263654,-0.0070674579,-0.0227729184
2015-01-28 05:00:00,-0.0044686374,-0.0080435471,-0.0259180964
2015-01-28 06:00:00,-0.0057796043,-0.0104032874,-0.033521704
2015-01-28 07:00:00,-0.0062837303,-0.0113107148,-0.0364456369
2015-01-28 08:00:00,-0.0059076152,-0.0106337077,-0.0342641679
2015-01-28 09:00:00,-0.0057048839,-0.0102687909,-0.0330883255
2015-01-28 10:00:00,-0.005758426,-0.010365167,-0.0333988721
2015-01-28 11:00:00,-0.0063155918,-0.0113680648,-0.036630434
2015-01-28 12:00:00,-0.0065966885,-0.0118740395,-0.0382607912
2015-01-28 13:00:00,-0.0065393757,-0.0117708769,-0.0379283797
2015-01-28 14:00:00,-0.0063859133,-0.0114946435,-0.0370382974
2015-01-28 15:00:00,-0.0065974423,-0.0118753968,-0.0382651661
2015-01-28 16:00:00,-0.0075366305,-0.0135659352,-0.0437124571
2015-01-28 17:00:00,-0.0094156975,-0.0169482552,-0.0546110501
2015-01-28 18:00:00,-0.0104658667,-0.0188385609,-0.0607020268
2015-01-28 19:00:00,-0.0103621126,-0.0186518029,-0.0601002535
2015-01-28 20:00:00,-0.0094554149,-0.0170197473,-0.054841405
2015-01-28 21:00:00,-0.0084416324,-0.0151949385,-0.0489614692
2015-01-28 22:00:00,-0.0074648642,-0.0134367544,-0.0432962126
2015-01-28 23:00:00,-0.0059928308,-0.010787095,-0.0347584172
2015-01-29 00:00:00,-0.004658756,-0.0083857608,-0.0270207845
2015-01-29 01:00:00,-0.0040047269,-0.0072085083,-0.023227417
2015-01-29 02:00:00,-0.0037915097,-0.0068247178,-0.0219907562
2015-01-29 03:00:00,-0.0037581083,-0.0067645951,-0.0217970282
2015-01-29 04:00:00,-0.0039227301,-0.007060914,-0.0227518345
2015-01-29 05:00:00,-0.0044644997,-0.0080360997,-0.0258940989
2015-01-29 06:00:00,-0.005774253,-0.0103936551,-0.0334906682
2015-01-29 07:00:00,-0.0062779123,-0.0113002422,-0.0364118914
2015-01-29 08:00:00,-0.0059021456,-0.0106238622,-0.0342324456
2015-01-29 09:00:00,-0.0056996017,-0.0102592832,-0.0330576916
2015-01-29 10:00:00,-0.0057530945,-0.0103555698,-0.0333679468
2015-01-29 11:00:00,-0.0063097441,-0.01135754,-0.0365965187
2015-01-29 12:00:00,-0.0065905809,-0.0118630458,-0.0382253693
2015-01-29 13:00:00,-0.0065333213,-0.0117599771,-0.0378932613
2015-01-29 14:00:00,-0.0063800003,-0.0114840011,-0.0370040022
2015-01-29 15:00:00,-0.0065913341,-0.0118644006,-0.0382297362
2015-01-29 16:00:00,-0.0075296527,-0.0135533751,-0.0436719858
2015-01-29 17:00:00,-0.0094069802,-0.0169325654,-0.0545604841
2015-01-29 18:00:00,-0.0104561771,-0.0188211183,-0.0606458255
2015-01-29 19:00:00,-0.0103525195,-0.0186345332,-0.060044608
2015-01-29 20:00:00,-0.00944666,-0.0170039881,-0.054790628
2015-01-29 21:00:00,-0.0084338156,-0.0151808689,-0.0489161355
2015-01-29 22:00:00,-0.0074579526,-0.0134243149,-0.0432561252
2015-01-29 23:00:00,-0.0059872819,-0.0107771069,-0.0347262356
2015-01-30 00:00:00,-0.0046541078,-0.0083773938,-0.0269938241
2015-01-30 01:00:00,-0.0040007314,-0.0072013162,-0.0232042407
2015-01-30 02:00:00,-0.0037877268,-0.0068179086,-0.021968816
2015-01-30 03:00:00,-0.0037543587,-0.0067578455,-0.02177528
2015-01-30 04:00:00,-0.0039188161,-0.0070538692,-0.0227291325
2015-01-30 05:00:00,-0.0044600457,-0.0080280819,-0.0258682642
2015-01-30 06:00:00,-0.0057684916,-0.010383286,-0.0334572523
2015-01-30 07:00:00,-0.0062716491,-0.0112889676,-0.036375564
2015-01-30 08:00:00,-0.0058962568,-0.010613262,-0.0341982891
2015-01-30 09:00:00,-0.005693915,-0.0102490478,-0.03302471
2015-01-30 10:00:00,-0.0057473545,-0.0103452389,-0.0333346566
2015-01-30 11:00:00,-0.0063034488,-0.0113462081,-0.0365600053
2015-01-30 12:00:00,-0.0065840048,-0.0118512093,-0.0381872277
2015-01-30 13:00:00,-0.0065268026,-0.0117482442,-0.0378554544
2015-01-30 14:00:00,-0.006373635,-0.0114725436,-0.0369670798
2015-01-30 15:00:00,-0.0065847578,-0.0118525631,-0.0381915956
2015-01-30 16:00:00,-0.00752214,-0.0135398512,-0.043628413
2015-01-30 17:00:00,-0.0093975945,-0.0169156706,-0.0545060497
2015-01-30 18:00:00,-0.0104457447,-0.01880234,-0.0605853136
2015-01-30 19:00:00,-0.0103421896,-0.0186159428,-0.0599847011
2015-01-30 20:00:00,-0.0094372346,-0.0169870229,-0.0547359634
2015-01-30 21:00:00,-0.0084254009,-0.0151657228,-0.0488673284
2015-01-30 22:00:00,-0.0074505113,-0.0134109207,-0.0432129655
2015-01-30 23:00:00,-0.0059813079,-0.0107663549,-0.0346915886
2015-01-31 00:00:00,-0.0051130961,-0.0092035731,-0.0296559581
2015-01-31 01:00:00,-0.0043315991,-0.0077968783,-0.0251232736
2015-01-31 02:00:00,-0.0039594274,-0.0071269694,-0.0229646795
2015-01-31 03:00:00,-0.0038061731,-0.0068511116,-0.0220758043
2015-01-31 04:00:00,-0.0038009726,-0.006841751,-0.0220456408
2015-01-31 05:00:00,-0.0038667606,-0.0069601691,-0.0224272112
2015-01-31 06:00:00,-0.0045423078,-0.0081761551,-0.0263453864
2015-01-31 07:00:00,-0.0058139564,-0.010465121,-0.0337209467
2015-01-31 08:00:00,-0.0071659284,-0.012898671,-0.0415623837
2015-01-31 09:00:00,-0.0079974874,-0.0143954764,-0.0463854275
